"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr17",25920878,25921135,258,"*","IL7-H_H3k27ac_S295_peak_7493",13,".",2.74593,3.43697,1.32302,"Promoter (1-2kb)",17,25883639,25919727,36089,2,"224624","ENSMUST00000167018.7",-1151,"ENSMUSG00000025730","Rab40c","Rab40C, member RAS oncogene family"
"chr17",25940863,25942449,1587,"*","IL7-H_H3k27ac_S295_peak_7494",41,".",4.30083,6.59163,4.15735,"Promoter (<=1kb)",17,25926421,25942048,15628,2,"14755","ENSMUST00000026823.15",0,"ENSMUSG00000025728","Pigq","phosphatidylinositol glycan anchor biosynthesis, class Q"
"chr17",25971684,25973209,1526,"*","IL7-H_H3k27ac_S295_peak_7495",22,".",3.44655,4.48723,2.27634,"Exon (ENSMUST00000212520.1/50817, exon 2 of 12)",17,25958367,25979893,21527,2,"50817","ENSMUST00000212149.1",6684,"ENSMUSG00000037326","Capn15","calpain 15"
"chr17",25985044,25986132,1089,"*","IL7-H_H3k27ac_S295_peak_7496",65,".",5.58136,9.07868,6.53368,"Promoter (<=1kb)",17,25958364,25985706,27343,2,"50817","ENSMUST00000212735.1",0,"ENSMUSG00000037326","Capn15","calpain 15"
"chr17",26005742,26006315,574,"*","IL7-H_H3k27ac_S295_peak_7497",12,".",2.82738,3.39018,1.26429,"Intron (ENSMUST00000118828.7/215445, intron 4 of 11)",17,25989042,26018460,29419,2,"215445","ENSMUST00000148021.2",12145,"ENSMUSG00000037098","Rab11fip3","RAB11 family interacting protein 3 (class II)"
"chr17",26069086,26069483,398,"*","IL7-H_H3k27ac_S295_peak_7498",14,".",2.6996,3.67511,1.46386,"Promoter (<=1kb)",17,26036271,26069235,32965,2,"215445","ENSMUST00000126306.1",0,"ENSMUSG00000037098","Rab11fip3","RAB11 family interacting protein 3 (class II)"
"chr17",26113356,26114069,714,"*","IL7-H_H3k27ac_S295_peak_7499",19,".",3.32535,4.10867,1.93895,"Promoter (<=1kb)",17,26113343,26122348,9006,1,"60455","ENSMUST00000237058.1",13,"ENSMUSG00000024180","Pgap6","post-glycosylphosphatidylinositol attachment to proteins 6"
"chr17",26124113,26124448,336,"*","IL7-H_H3k27ac_S295_peak_7500",20,".",3.07233,4.27189,2.0457,"Promoter (<=1kb)",17,26123723,26124934,1212,1,"68611","ENSMUST00000123132.1",390,"ENSMUSG00000024181","Mrpl28","mitochondrial ribosomal protein L28"
"chr17",26138135,26139880,1746,"*","IL7-H_H3k27ac_S295_peak_7501",44,".",4.90058,6.8297,4.43753,"Promoter (<=1kb)",17,26138688,26195811,57124,1,"12005","ENSMUST00000074370.9",0,"ENSMUSG00000024182","Axin1","axin 1"
"chr17",26244116,26244464,349,"*","IL7-H_H3k27ac_S295_peak_7502",12,".",2.62609,3.364,1.2771,"Promoter (<=1kb)",17,26211822,26244223,32402,2,"106581","ENSMUST00000114988.7",0,"ENSMUSG00000024187","Fam234a","family with sequence similarity 234, member A"
"chr17",26252548,26253605,1058,"*","IL7-H_H3k27ac_S295_peak_7503",66,".",5.62065,9.23561,6.68148,"Promoter (<=1kb)",17,26252896,26280719,27824,1,"66978","ENSMUST00000025023.14",0,"ENSMUSG00000024188","Luc7l","Luc7-like"
"chr17",26380358,26383132,2775,"*","IL7-H_H3k27ac_S295_peak_7504",15,".",2.9387,3.72389,1.54586,"Distal Intergenic",17,26414829,26441795,26967,1,"240055","ENSMUST00000182897.7",-31697,"ENSMUSG00000034413","Neurl1b","neuralized E3 ubiquitin protein ligase 1B"
"chr17",26414567,26415413,847,"*","IL7-H_H3k27ac_S295_peak_7505",16,".",2.82383,3.89021,1.66051,"Promoter (<=1kb)",17,26414829,26441795,26967,1,"240055","ENSMUST00000182897.7",0,"ENSMUSG00000034413","Neurl1b","neuralized E3 ubiquitin protein ligase 1B"
"chr17",26507703,26509217,1515,"*","IL7-H_H3k27ac_S295_peak_7506",85,".",7.06526,11.2282,8.56945,"Promoter (<=1kb)",17,26505590,26508519,2930,2,"19252","ENSMUST00000025025.6",0,"ENSMUSG00000024190","Dusp1","dual specificity phosphatase 1"
"chr17",26561016,26562119,1104,"*","IL7-H_H3k27ac_S295_peak_7507",37,".",4.08418,6.16669,3.75937,"Promoter (<=1kb)",17,26561489,26656931,95443,1,"67458","ENSMUST00000167662.7",0,"ENSMUSG00000001576","Ergic1","endoplasmic reticulum-golgi intermediate compartment 1"
"chr17",26594909,26595523,615,"*","IL7-H_H3k27ac_S295_peak_7508",25,".",3.67136,4.81625,2.54185,"Promoter (<=1kb)",17,26594876,26655352,60477,1,"67458","ENSMUST00000235915.1",33,"ENSMUSG00000001576","Ergic1","endoplasmic reticulum-golgi intermediate compartment 1"
"chr17",26596551,26598752,2202,"*","IL7-H_H3k27ac_S295_peak_7509",21,".",3.39298,4.33924,2.10886,"Promoter (1-2kb)",17,26594876,26655352,60477,1,"67458","ENSMUST00000235915.1",1675,"ENSMUSG00000001576","Ergic1","endoplasmic reticulum-golgi intermediate compartment 1"
"chr17",26605681,26606443,763,"*","IL7-H_H3k27ac_S295_peak_7510",13,".",2.66081,3.51091,1.36529,"Promoter (1-2kb)",17,26607831,26655348,47518,1,"67458","ENSMUST00000235197.1",-1388,"ENSMUSG00000001576","Ergic1","endoplasmic reticulum-golgi intermediate compartment 1"
"chr17",26619972,26623148,3177,"*","IL7-H_H3k27ac_S295_peak_7511",53,".",4.92707,7.87627,5.3678,"Promoter (<=1kb)",17,26621449,26655174,33726,1,"67458","ENSMUST00000163213.7",0,"ENSMUSG00000001576","Ergic1","endoplasmic reticulum-golgi intermediate compartment 1"
"chr17",26676403,26677079,677,"*","IL7-H_H3k27ac_S295_peak_7512",57,".",5.31224,8.31434,5.78069,"Promoter (<=1kb)",17,26676412,26695478,19067,1,"11974","ENSMUST00000236299.1",0,"ENSMUSG00000015575","Atp6v0e","ATPase, H+ transporting, lysosomal V0 subunit E"
"chr17",26715675,26716887,1213,"*","IL7-H_H3k27ac_S295_peak_7513",40,".",4.69673,6.44678,4.07066,"Promoter (<=1kb)",17,26715710,26764259,48550,1,"77128","ENSMUST00000142539.7",0,"ENSMUSG00000048249","Crebrf","CREB3 regulatory factor"
"chr17",26780953,26781368,416,"*","IL7-H_H3k27ac_S295_peak_7514",53,".",5.26595,7.88281,5.39718,"Promoter (<=1kb)",17,26781066,26792521,11456,1,"224630","ENSMUST00000015725.15",0,"ENSMUSG00000024191","Bnip1","BCL2/adenovirus E1B interacting protein 1"
"chr17",26788834,26791247,2414,"*","IL7-H_H3k27ac_S295_peak_7515",30,".",3.88972,5.33952,3.03505,"Promoter (<=1kb)",17,26790775,26792565,1791,1,"224630","ENSMUST00000131362.1",0,"ENSMUSG00000024191","Bnip1","BCL2/adenovirus E1B interacting protein 1"
"chr17",26888214,26888487,274,"*","IL7-H_H3k27ac_S295_peak_7516",30,".",3.9171,5.33667,3.03795,"Intron (ENSMUST00000236945.1/ENSMUST00000236945.1, intron 3 of 3)",17,26917091,26921508,4418,1,"16580","ENSMUST00000236476.1",-28604,"ENSMUSG00000024301","Kifc5b","kinesin family member C5B"
"chr17",26914952,26915275,324,"*","IL7-H_H3k27ac_S295_peak_7517",14,".",2.6996,3.67511,1.46386,"Promoter (1-2kb)",17,26917091,26921508,4418,1,"16580","ENSMUST00000236476.1",-1816,"ENSMUSG00000024301","Kifc5b","kinesin family member C5B"
"chr17",26916524,26917880,1357,"*","IL7-H_H3k27ac_S295_peak_7518",70,".",5.69545,9.62893,7.07793,"Promoter (<=1kb)",17,26917091,26921508,4418,1,"16580","ENSMUST00000236476.1",0,"ENSMUSG00000024301","Kifc5b","kinesin family member C5B"
"chr17",26938677,26940452,1776,"*","IL7-H_H3k27ac_S295_peak_7519",49,".",4.75243,7.41837,4.96395,"Promoter (<=1kb)",17,26933819,26939448,5630,2,"67675","ENSMUST00000235951.1",0,"ENSMUSG00000024194","Cuta","cutA divalent cation tolerance homolog"
"chr17",26971062,26971358,297,"*","IL7-H_H3k27ac_S295_peak_7520",14,".",2.6996,3.67511,1.46386,"Promoter (1-2kb)",17,26973167,26976203,3037,1,"474156","ENSMUST00000120016.2",-1809,"ENSMUSG00000079605","Zbtb9","zinc finger and BTB domain containing 9"
"chr17",26972479,26973921,1443,"*","IL7-H_H3k27ac_S295_peak_7521",95,".",7.11891,12.3271,9.55411,"Promoter (<=1kb)",17,26973167,26976203,3037,1,"474156","ENSMUST00000120016.2",0,"ENSMUSG00000079605","Zbtb9","zinc finger and BTB domain containing 9"
"chr17",26978901,26981890,2990,"*","IL7-H_H3k27ac_S295_peak_7522",25,".",3.42486,4.89314,2.59152,"Intron (ENSMUST00000237633.1/474156, intron 2 of 3)",17,26973217,27036378,63162,1,"474156","ENSMUST00000133257.8",5684,"ENSMUSG00000079605","Zbtb9","zinc finger and BTB domain containing 9"
"chr17",26989035,26989621,587,"*","IL7-H_H3k27ac_S295_peak_7523",16,".",2.95943,3.7743,1.63646,"Intron (ENSMUST00000237633.1/474156, intron 2 of 3)",17,26973217,27036378,63162,1,"474156","ENSMUST00000133257.8",15818,"ENSMUSG00000079605","Zbtb9","zinc finger and BTB domain containing 9"
"chr17",27011879,27012276,398,"*","IL7-H_H3k27ac_S295_peak_7524",13,".",2.6712,3.55491,1.3917,"Intron (ENSMUST00000133257.8/474156, intron 2 of 8)",17,27017987,27022517,4531,1,"70772","ENSMUST00000142141.2",-5711,"ENSMUSG00000048731","Ggnbp1","gametogenetin binding protein 1"
"chr17",27026536,27028805,2270,"*","IL7-H_H3k27ac_S295_peak_7525",58,".",5.42847,8.34477,5.84115,"Promoter (<=1kb)",17,27019812,27028578,8767,2,"12018","ENSMUST00000025034.11",0,"ENSMUSG00000057789","Bak1","BCL2-antagonist/killer 1"
"chr17",27039224,27043361,4138,"*","IL7-H_H3k27ac_S295_peak_7526",19,".",3.21413,4.2064,1.99136,"Distal Intergenic",17,27032859,27037624,4766,1,"70772","ENSMUST00000235543.1",6365,"ENSMUSG00000048731","Ggnbp1","gametogenetin binding protein 1"
"chr17",27051415,27051736,322,"*","IL7-H_H3k27ac_S295_peak_7527",44,".",4.45742,6.89941,4.44591,"Distal Intergenic",17,27057304,27122223,64920,1,"16440","ENSMUST00000049308.8",-5568,"ENSMUSG00000042644","Itpr3","inositol 1,4,5-triphosphate receptor 3"
"chr17",27056238,27059146,2909,"*","IL7-H_H3k27ac_S295_peak_7528",91,".",7.00071,11.8442,9.14269,"Promoter (<=1kb)",17,27057304,27122223,64920,1,"16440","ENSMUST00000049308.8",0,"ENSMUSG00000042644","Itpr3","inositol 1,4,5-triphosphate receptor 3"
"chr17",27133638,27134492,855,"*","IL7-H_H3k27ac_S295_peak_7529",36,".",4.303,5.9954,3.63892,"Promoter (<=1kb)",17,27122663,27133916,11254,2,"67267","ENSMUST00000025045.14",0,"ENSMUSG00000024208","Uqcc2","ubiquinol-cytochrome c reductase complex assembly factor 2"
"chr17",27203434,27204771,1338,"*","IL7-H_H3k27ac_S295_peak_7530",63,".",5.5174,8.86442,6.36502,"Promoter (<=1kb)",17,27189600,27204469,14870,2,"224640","ENSMUST00000055117.8",0,"ENSMUSG00000044857","Lemd2","LEM domain containing 2"
"chr17",27224251,27224583,333,"*","IL7-H_H3k27ac_S295_peak_7531",18,".",2.97047,4.14411,1.89262,"Distal Intergenic",17,27235075,27242659,7585,2,"319720","ENSMUST00000235429.1",18076,"ENSMUSG00000117916","9630028I04Rik","RIKEN cDNA 9630028I04 gene"
"chr17",27239973,27244141,4169,"*","IL7-H_H3k27ac_S295_peak_7532",61,".",5.34568,8.74089,6.1824,"Promoter (<=1kb)",17,27235075,27242659,7585,2,"319720","ENSMUST00000235429.1",0,"ENSMUSG00000117916","9630028I04Rik","RIKEN cDNA 9630028I04 gene"
"chr17",27258041,27259510,1470,"*","IL7-H_H3k27ac_S295_peak_7533",52,".",5.29045,7.74021,5.26871,"Exon (ENSMUST00000236878.1/ENSMUST00000236878.1, exon 2 of 2)",17,27235075,27248066,12992,2,"319720","ENSMUST00000236498.1",-9975,"ENSMUSG00000117916","9630028I04Rik","RIKEN cDNA 9630028I04 gene"
"chr17",27318002,27318251,250,"*","IL7-H_H3k27ac_S295_peak_7534",29,".",3.64124,5.30943,2.99934,"Promoter (<=1kb)",17,27317035,27317095,61,2,"102465700","ENSMUST00000198396.1",-907,"ENSMUSG00000105142","Mir7214","microRNA 7214"
"chr17",27341496,27343705,2210,"*","IL7-H_H3k27ac_S295_peak_7535",27,".",3.6569,5.07717,2.77506,"Exon (ENSMUST00000232070.1/ENSMUST00000232070.1, exon 2 of 3)",17,27355738,27355799,62,1,"102465701","ENSMUST00000200304.1",-12033,"ENSMUSG00000106578","Mir7217","microRNA 7217"
"chr17",27526639,27528282,1644,"*","IL7-H_H3k27ac_S295_peak_7536",20,".",3.23605,4.25975,2.07481,"Distal Intergenic",17,27425907,27521403,95497,2,"268934","ENSMUST00000231416.1",-5236,"ENSMUSG00000063239","Grm4","glutamate receptor, metabotropic 4"
"chr17",27549171,27550398,1228,"*","IL7-H_H3k27ac_S295_peak_7537",20,".",3.26136,4.28358,2.09355,"Exon (ENSMUST00000231483.1/ENSMUST00000231483.1, exon 1 of 1)",17,27556497,27562846,6350,1,"15361","ENSMUST00000118599.8",-6099,"ENSMUSG00000046711","Hmga1","high mobility group AT-hook 1"
"chr17",27553818,27559967,6150,"*","IL7-H_H3k27ac_S295_peak_7538",217,".",12.6935,24.9862,21.7017,"Promoter (<=1kb)",17,27556663,27563034,6372,1,"111241","ENSMUST00000117254.8",0,"ENSMUSG00000078249","Hmga1b","high mobility group AT-hook 1B"
"chr17",27564428,27566117,1690,"*","IL7-H_H3k27ac_S295_peak_7539",38,".",4.11098,6.24421,3.83616,"Promoter (<=1kb)",17,27563573,27565756,2184,2,"106672","ENSMUST00000154473.8",0,"ENSMUSG00000062753","Smim29","small integral membrane protein 29"
"chr17",27587434,27588104,671,"*","IL7-H_H3k27ac_S295_peak_7540",21,".",3.1879,4.30009,2.1136,"Intron (ENSMUST00000025050.12/56409, intron 2 of 4)",17,27580705,27583319,2615,2,"56409","ENSMUST00000133048.7",-4115,"ENSMUSG00000024213","Nudt3","nudix hydrolase 3"
"chr17",27621214,27625018,3805,"*","IL7-H_H3k27ac_S295_peak_7541",57,".",5.53659,8.23116,5.74259,"Promoter (<=1kb)",17,27579382,27623495,44114,2,"56409","ENSMUST00000025050.12",0,"ENSMUSG00000024213","Nudt3","nudix hydrolase 3"
"chr17",27634488,27635517,1030,"*","IL7-H_H3k27ac_S295_peak_7542",42,".",4.35169,6.67178,4.23016,"Promoter (<=1kb)",17,27580780,27635222,54443,2,"67097","ENSMUST00000233710.1",0,"ENSMUSG00000052146","Rps10","ribosomal protein S10"
"chr17",27692948,27693306,359,"*","IL7-H_H3k27ac_S295_peak_7543",13,".",2.67358,3.56496,1.39774,"Intron (ENSMUST00000114873.7/23969, intron 1 of 9)",17,27685239,27704962,19724,1,"23969","ENSMUST00000231236.1",7709,"ENSMUSG00000040276","Pacsin1","protein kinase C and casein kinase substrate in neurons 1"
"chr17",27707551,27710357,2807,"*","IL7-H_H3k27ac_S295_peak_7544",26,".",3.54959,4.94718,2.69256,"Promoter (1-2kb)",17,27706534,27708677,2144,1,"23969","ENSMUST00000231854.1",1017,"ENSMUSG00000040276","Pacsin1","protein kinase C and casein kinase substrate in neurons 1"
"chr17",27819969,27821665,1697,"*","IL7-H_H3k27ac_S295_peak_7545",63,".",5.44958,8.94063,6.36943,"Promoter (<=1kb)",17,27751235,27820625,69391,2,"224647","ENSMUST00000114863.9",0,"ENSMUSG00000056692","Ilrun","inflammation and lipid regulator with UBA-like and NBR1-like domains"
"chr17",27824771,27828255,3485,"*","IL7-H_H3k27ac_S295_peak_7546",47,".",4.95583,7.11629,4.70345,"Distal Intergenic",17,27753207,27820648,67442,2,"224647","ENSMUST00000233131.1",-4123,"ENSMUSG00000056692","Ilrun","inflammation and lipid regulator with UBA-like and NBR1-like domains"
"chr17",27839662,27840889,1228,"*","IL7-H_H3k27ac_S295_peak_7547",27,".",3.48784,5.10761,2.78632,"Promoter (<=1kb)",17,27840084,27851968,11885,1,"20630","ENSMUST00000137581.2",0,"ENSMUSG00000024217","Snrpc","U1 small nuclear ribonucleoprotein C"
"chr17",27856445,27856843,399,"*","IL7-H_H3k27ac_S295_peak_7548",23,".",3.3567,4.61836,2.39319,"Promoter (<=1kb)",17,27856606,27879413,22808,1,"224648","ENSMUST00000233809.1",0,"ENSMUSG00000039512","Bltp3a","bridge-like lipid transfer protein family member 3A"
"chr17",27907164,27910912,3749,"*","IL7-H_H3k27ac_S295_peak_7549",96,".",7.1663,12.4038,9.69614,"Promoter (<=1kb)",17,27909306,28062775,153470,1,"224650","ENSMUST00000114842.8",0,"ENSMUSG00000024219","Anks1","ankyrin repeat and SAM domain containing 1"
"chr17",28006318,28008848,2531,"*","IL7-H_H3k27ac_S295_peak_7550",93,".",7.31647,12.021,9.32587,"Promoter (<=1kb)",17,28007345,28062599,55255,1,"224650","ENSMUST00000139173.2",0,"ENSMUSG00000024219","Anks1","ankyrin repeat and SAM domain containing 1"
"chr17",28013453,28018217,4765,"*","IL7-H_H3k27ac_S295_peak_7551",39,".",4.53615,6.27168,3.90283,"Intron (ENSMUST00000114842.8/224650, intron 12 of 24)",17,28007345,28062599,55255,1,"224650","ENSMUST00000139173.2",6108,"ENSMUSG00000024219","Anks1","ankyrin repeat and SAM domain containing 1"
"chr17",28079907,28080173,267,"*","IL7-H_H3k27ac_S295_peak_7552",13,".",2.65096,3.46826,1.34627,"Promoter (<=1kb)",17,28066751,28079928,13178,2,"21463","ENSMUST00000233615.1",0,"ENSMUSG00000062859","Tcp11","t-complex protein 11"
"chr17",28145847,28149570,3724,"*","IL7-H_H3k27ac_S295_peak_7553",42,".",4.34537,6.68081,4.24732,"Intron (ENSMUST00000043503.10/268935, intron 1 of 21)",17,28142526,28172137,29612,1,"268935","ENSMUST00000137147.8",3321,"ENSMUSG00000038677","Scube3","signal peptide, CUB domain, EGF-like 3"
"chr17",28177012,28177624,613,"*","IL7-H_H3k27ac_S295_peak_7554",27,".",3.99876,5.03339,2.768,"Promoter (<=1kb)",17,28177129,28205886,28758,1,"224656","ENSMUST00000073534.9",0,"ENSMUSG00000024220","Zfp523","zinc finger protein 523"
"chr17",28184713,28185060,348,"*","IL7-H_H3k27ac_S295_peak_7555",18,".",2.91751,4.05241,1.80879,"Promoter (1-2kb)",17,28186187,28205886,19700,1,"224656","ENSMUST00000233613.1",-1127,"ENSMUSG00000024220","Zfp523","zinc finger protein 523"
"chr17",28204943,28209903,4961,"*","IL7-H_H3k27ac_S295_peak_7556",105,".",7.80481,13.326,10.5834,"Promoter (<=1kb)",17,28207778,28228608,20831,1,"23853","ENSMUST00000002327.5",0,"ENSMUSG00000002257","Def6","differentially expressed in FDCP 6"
"chr17",28217249,28219442,2194,"*","IL7-H_H3k27ac_S295_peak_7557",112,".",7.90727,14.1426,11.2861,"Promoter (<=1kb)",17,28217033,28219981,2949,1,"23853","ENSMUST00000233534.1",216,"ENSMUSG00000002257","Def6","differentially expressed in FDCP 6"
"chr17",28222579,28224781,2203,"*","IL7-H_H3k27ac_S295_peak_7558",59,".",5.15329,8.46357,5.93852,"Exon (ENSMUST00000002327.5/23853, exon 6 of 11)",17,28217033,28219981,2949,1,"23853","ENSMUST00000233534.1",5546,"ENSMUSG00000002257","Def6","differentially expressed in FDCP 6"
"chr17",28232554,28233816,1263,"*","IL7-H_H3k27ac_S295_peak_7559",44,".",4.87647,6.8545,4.44739,"Promoter (<=1kb)",17,28232700,28301474,68775,1,"19015","ENSMUST00000002320.15",0,"ENSMUSG00000002250","Ppard","peroxisome proliferator activator receptor delta"
"chr17",28245800,28247522,1723,"*","IL7-H_H3k27ac_S295_peak_7560",61,".",5.2863,8.64215,6.10637,"Intron (ENSMUST00000002320.15/19015, intron 2 of 7)",17,28232807,28299939,67133,1,"19015","ENSMUST00000142226.1",12993,"ENSMUSG00000002250","Ppard","peroxisome proliferator activator receptor delta"
"chr17",28256157,28256430,274,"*","IL7-H_H3k27ac_S295_peak_7561",14,".",2.6996,3.67511,1.46386,"Intron (ENSMUST00000002320.15/19015, intron 2 of 7)",17,28271708,28273163,1456,1,"69050","ENSMUST00000144200.1",-15278,"ENSMUSG00000002250","1810013A23Rik","RIKEN cDNA 1810013A23 gene"
"chr17",28276954,28277411,458,"*","IL7-H_H3k27ac_S295_peak_7562",45,".",4.5055,6.94474,4.51641,"Intron (ENSMUST00000002320.15/19015, intron 2 of 7)",17,28272119,28298716,26598,1,"19015","ENSMUST00000169040.2",4835,"ENSMUSG00000002250","Ppard","peroxisome proliferator activator receptor delta"
"chr17",28281406,28281988,583,"*","IL7-H_H3k27ac_S295_peak_7563",18,".",3.12425,3.98727,1.80116,"Intron (ENSMUST00000002320.15/19015, intron 2 of 7)",17,28272119,28298716,26598,1,"19015","ENSMUST00000169040.2",9287,"ENSMUSG00000002250","Ppard","peroxisome proliferator activator receptor delta"
"chr17",28294137,28295221,1085,"*","IL7-H_H3k27ac_S295_peak_7564",14,".",2.81715,3.57032,1.45746,"Exon (ENSMUST00000233383.1/ENSMUST00000233383.1, exon 1 of 1)",17,28313519,28326572,13054,1,"72775","ENSMUST00000114803.8",-18298,"ENSMUSG00000007570","Fance","Fanconi anemia, complementation group E"
"chr17",28308127,28309217,1091,"*","IL7-H_H3k27ac_S295_peak_7565",14,".",2.6932,3.63832,1.44388,"Distal Intergenic",17,28313519,28326572,13054,1,"72775","ENSMUST00000114803.8",-4302,"ENSMUSG00000007570","Fance","Fanconi anemia, complementation group E"
"chr17",28311385,28314226,2842,"*","IL7-H_H3k27ac_S295_peak_7566",55,".",5.07333,8.07741,5.55936,"Promoter (<=1kb)",17,28313519,28326572,13054,1,"72775","ENSMUST00000114803.8",0,"ENSMUSG00000007570","Fance","Fanconi anemia, complementation group E"
"chr17",28328581,28329814,1234,"*","IL7-H_H3k27ac_S295_peak_7567",27,".",3.79613,5.09049,2.7839,"Promoter (<=1kb)",17,28328583,28329791,1209,1,"19896","ENSMUST00000128758.8",0,"ENSMUSG00000037805","Rpl10a","ribosomal protein L10A"
"chr17",28485474,28486115,642,"*","IL7-H_H3k27ac_S295_peak_7568",128,".",8.91994,15.7853,12.8633,"Promoter (<=1kb)",17,28400638,28486093,85456,2,"14229","ENSMUST00000233870.1",0,"ENSMUSG00000024222","Fkbp5","FK506 binding protein 5"
"chr17",28512588,28514644,2057,"*","IL7-H_H3k27ac_S295_peak_7569",48,".",4.62045,7.23722,4.83499,"Promoter (1-2kb)",17,28399226,28511357,112132,2,"14229","ENSMUST00000233102.1",-1231,"ENSMUSG00000024222","Fkbp5","FK506 binding protein 5"
"chr17",28517865,28519471,1607,"*","IL7-H_H3k27ac_S295_peak_7570",57,".",5.50776,8.24426,5.75676,"Promoter (<=1kb)",17,28399105,28517524,118420,2,"14229","ENSMUST00000177939.7",-341,"ENSMUSG00000024222","Fkbp5","FK506 binding protein 5"
"chr17",28522712,28526091,3380,"*","IL7-H_H3k27ac_S295_peak_7571",29,".",3.88221,5.2738,2.99404,"Exon (ENSMUST00000181029.2/ENSMUST00000181029.2, exon 1 of 1)",17,28530806,28539110,8305,1,"67645","ENSMUST00000233923.1",-4715,"ENSMUSG00000024223","Armc12","armadillo repeat containing 12"
"chr17",28621564,28622597,1034,"*","IL7-H_H3k27ac_S295_peak_7572",57,".",5.69123,8.29068,5.77772,"Promoter (<=1kb)",17,28587648,28622487,34840,2,"20815","ENSMUST00000233440.1",0,"ENSMUSG00000004865","Srpk1","serine/arginine-rich protein specific kinase 1"
"chr17",28691001,28693576,2576,"*","IL7-H_H3k27ac_S295_peak_7573",119,".",8.39688,14.7839,11.935,"Promoter (<=1kb)",17,28691329,28748406,57078,1,"26416","ENSMUST00000004990.13",0,"ENSMUSG00000053436","Mapk14","mitogen-activated protein kinase 14"
"chr17",28800391,28802131,1741,"*","IL7-H_H3k27ac_S295_peak_7574",160,".",9.99675,19.0803,16.0049,"Promoter (<=1kb)",17,28801090,28839949,38860,1,"268936","ENSMUST00000004985.10",0,"ENSMUSG00000063952","Brpf3","bromodomain and PHD finger containing, 3"
